,student_id,gender,grade,region,study_hours,attendance_rate,mid_score,final_score,join_dt
1836,1837,F,1,Seoul,13.7,84.6,62.9,84.9,2024-07-26
1837,1838,M,1,Seoul,6.9,100.0,48.9,79.6,2024-09-05
1838,1839,M,3,Gyeonggi,8.1,100.0,63.7,77.9,2024-10-04
1839,1840,F,2,Gyeonggi,9.7,83.39999999999999%,59.4,78.9,2024-07-07
1840,1841,F,3,Seoul,13.6,92.4,68.0,59.4,2024-06-23
1841,1842,F,3,Gyeonggi,3.7,94.19999999999999,53.4,60.6,2024-04-26
1842,1843,F,3,Busan,0.4,90.60000000000001,,98.4,2024-12-18
1843,1844,M,1,Gyeonggi,6.7,99.6,73.6,73.0,2024-03-16
1844,1845,M,1,Busan,15.1,91.60000000000001,75.8,89.4,2024-11-13
1845,1846,F,1,Seoul,7.8,94.8,71.2,66.1,2024-10-19
1846,1847,M,3,Busan,8.4,95.5,62.9,64.9,2024-06-04
1847,1848,M,2,Etc,14.1,93.2,61.6,69.0,2025-01-31
1848,1849,M,3,Gyeonggi,12.0,79.3,64.9,95.6,2024-05-27
1849,1850,M,1,Seoul,13.3,87.4,55.9,80.0,2024-06-01
1850,1851,M,3,Seoul,14.6,85.6,95.8,37.7,2024-04-27
1851,1852,F,2,Seoul,9.6,93.8,69.3,46.8,2024-11-27
1852,1853,F,1,Gyeonggi,4.8,91.3,49.7,99.5,2024-06-07
1853,1854,M,2,Etc,2.8,90.3,62.9,54.1,2024-07-25
1854,1855,F,2,Seoul,2.0,93.5,66.6,72.2,2024-08-04
1855,1856,M,1,Daegu,16.0,92.0,50.0,86.5,2024-03-17
1856,1857,F,3,Gyeonggi,2.1,83.6,50.8,43.6,2024-03-03
1857,1858,F,2,Gyeonggi,16.2,83.8,57.3,49.0,2024-03-12
1858,1859,F,3,Gyeonggi,8.7,100.0,64.7,67.4,2024-10-31
1859,1860,F,3,Gyeonggi,14.5,93.10000000000001,53.1,72.5,2024-12-30
1860,1861,F,1,Seoul,14.9,91.8,53.7,87.4,2025-01-24
1861,1862,M,2,Etc,11.1,97.7%,100.0,,2024-11-17
1862,1863,M,3,Gyeonggi,14.3,91.2,95.6,58.1,2024-07-14
1863,1864,F,1,Busan,13.8,93.10000000000001,97.5,61.6,2024-10-13
1864,1865,F,3,Etc,18.4,94.6,83.9,65.6,2024-03-22
1865,1866,M,3,Gyeonggi,3.7,99.4,77.5,,2024-09-24
1866,1867,F,1,Daegu,13.0,100.0,46.7,70.8,2024-07-12
1867,1868,M,3,Seoul,8.9,87.0,49.4,84.7,2025-01-18
1868,1869,M,2,Seoul,8.3,100.0,69.7,95.5,2024-05-28
1869,1870,M,3,Gyeonggi,8.8,89.8,75.0,93.9,2024-04-30
1870,1871,M,3,Seoul,19.6,97.2,58.0,73.5,2024-03-09
1871,1872,M,1,Seoul,3.6,87.9,53.9,38.1,2025-01-01
1872,1873,F,1,Gyeonggi,11.0,83.6%,74.2,60.7,2024-03-16
1873,1874,M,2,Busan,8.0,99.4,67.1,78.5,2024-04-10
1874,1875,M,1,Seoul,17.1,100.0,,100.0,2024-04-05
1875,1876,F,1,Gyeonggi,6.0,90.4,90.4,57.1,2024-10-14
1876,1877,F,1,Seoul,10.3,100.0,61.9,68.4,2024-06-11
1877,1878,M,3,Gyeonggi,17.6,88.9,83.4,81.0,2024-12-15
1878,1879,M,2,Etc,17.7,94.8,74.3,77.6,2024-08-08
1879,1880,F,3,Seoul,11.0,92.7,60.9,79.2,2025-01-09
1880,1881,F,2,Seoul,12.0,91.4,68.3,64.3,2024-03-16
1881,1882,F,1,Seoul,15.7,91.3,45.8,77.5,2024-09-09
1882,1883,F,1,Gyeonggi,11.4,84.8,73.1,80.2,2024-06-08
1883,1884,M,3,Gyeonggi,7.3,100.0,66.6,56.8,2024-08-17
1884,1885,M,1,Busan,3.3,87.5,92.5,70.5,2025-01-29
1885,1886,F,3,Daegu,13.1,100.0,65.1,44.0,2024-06-30
1886,1887,M,1,Seoul,5.2,88.1,82.7,61.4,2024-07-18
1887,1888,M,2,Etc,13.4,88.6,67.6,83.7,2025-02-06
1888,1889,F,2,Gyeonggi,5.6,97.2,53.2,77.4,2024-09-11
1889,1890,M,3,Busan,13.3,99.8,67.5,85.4,2024-03-06
1890,1891,M,3,Etc,8.4,100.0,82.4,67.0,2024-12-09
1891,1892,F,3,Seoul,7.6,82.3,88.9,52.7,2025-02-23
1892,1893,F,2,Gyeonggi,24.3,87.2,69.6,70.4,2024-12-15
1893,1894,M,1,Etc,10.2,100.0,86.7,89.2,2024-08-13
1894,1895,F,1,Seoul,19.9,85.3,50.1,64.7,2024-04-29
1895,1896,M,3,Etc,1.3,93.60000000000001,73.6,70.3,2025-02-20
1896,1897,M,2,Gyeonggi,7.5,88.2,78.8,71.3,2024-05-24
1897,1898,M,3,Busan,19.2,87.9,81.3,55.5,2024-05-12
1898,1899,F,2,Seoul,8.7,74.6%,61.3,57.9,2024-04-09
1899,1900,M,2,Gyeonggi,15.8,97.8,57.9,92.2,2024-06-22
1900,1901,M,2,Seoul,1.7,81.69999999999999,94.8,79.9,2024-07-25
1901,1902,M,3,Gyeonggi,11.5,92.5,79.0,50.5,2025-01-16
1902,1903,F,3,Busan,8.8,84.2,89.2,58.5,2024-09-06
1903,1904,M,2,Busan,14.9,95.7,57.9,64.8,2024-10-04
1904,1905,M,1,Busan,5.9,92.80000000000001,65.3,80.0,2024-10-30
1905,1906,M,2,Seoul,6.3,78.8,60.3,60.4,2024-05-24
1906,1907,M,3,Busan,15.0,85.3,64.4,77.4,2024-05-01
1907,1908,F,1,Gyeonggi,11.7,84.2,76.7,74.7,2024-11-16
1908,1909,M,3,Gyeonggi,18.7,93.30000000000001,83.0,49.1,2024-03-27
1909,1910,F,1,Gyeonggi,4.7,82.5,71.1,62.2,2024-08-22
1910,1911,M,2,Seoul,14.9,92.10000000000001,60.3,63.6,2024-03-04
1911,1912,M,3,Etc,10.3,95.39999999999999,85.4,55.7,2024-10-04
1912,1913,F,2,Gyeonggi,2.3,90.8,43.9,74.4,2024-08-25
1913,1914,M,2,Gyeonggi,12.0,97.7,50.7,81.4,2024-04-18
1914,1915,F,2,Gyeonggi,6.8,77.3,80.9,59.8,2024-11-09
1915,1916,M,2,Busan,10.0,85.0,70.0,70.1,2024-10-23
1916,1917,F,1,Etc,0.6,97.39999999999999,68.4,71.3,2025-02-03
1917,1918,M,2,Gyeonggi,3.8,100.0,73.4,57.6,2025-02-17
1918,1919,F,2,Busan,17.8,84.2,58.6,77.0,2024-04-27
1919,1920,M,1,Seoul,15.5,100.0,53.7,76.9,2024-08-14
1920,1921,F,3,Gyeonggi,7.2,100.0,70.9,83.9,2025-01-26
1921,1922,F,2,Seoul,14.6,98.8,70.2,58.0,2024-12-15
1922,1923,F,1,Busan,4.8,97.2,66.5,79.0,2025-01-04
1923,1924,M,1,Busan,4.8,89.3,70.0,82.3,2024-03-18
1924,1925,F,2,Seoul,8.9,88.6,53.6,84.2,2024-04-05
1925,1926,M,2,Gyeonggi,10.1,100.0,76.3,97.9,2024-09-04
1926,1927,M,3,Seoul,4.0,95.89999999999999,75.2,62.5,2024-12-30
1927,1928,F,3,Gyeonggi,9.9,98.6,100.0,72.1,2024-10-23
1928,1929,M,1,Gyeonggi,16.8,100.0,75.9,59.6,2024-10-24
1929,1930,M,3,Daegu,18.1,89.4,57.4,91.9,2024-11-22
1930,1931,M,2,Gyeonggi,6.6,88.8,70.0,59.8,2024-06-12
1931,1932,F,2,Etc,9.2,91.10000000000001,70.7,67.1,2025-02-04
1932,1933,M,1,Busan,4.0,95.8,80.1,52.9,2024-12-26
1933,1934,M,2,Seoul,10.6,89.3,78.5,76.3,2024-04-20
1934,1935,F,1,Seoul,0.0,88.0,100.0,61.7,2024-07-30
1935,1936,F,2,Busan,14.7,99.9,57.1,82.8,2025-02-28
1936,1937,M,2,Seoul,13.4,83.89999999999999,36.8,86.8,2024-09-28
1937,1938,F,1,Seoul,12.3,87.4,50.2,100.0,2024-12-10
1938,1939,F,2,Gyeonggi,15.2,92.60000000000001,71.9,62.6,2025-01-31
1939,1940,M,2,Seoul,4.1,100.0,49.9,66.6,2024-10-22
1940,1941,M,2,Seoul,17.8,93.0,71.5,70.1,2024-05-29
1941,1942,M,2,Gyeonggi,14.8,85.39999999999999,95.0,82.5,2024-06-12
1942,1943,F,3,Daegu,9.3,79.3,65.3,100.0,2024-07-31
1943,1944,M,2,Gyeonggi,18.6,79.9,92.4,55.3,2025-02-08
1944,1945,M,2,Seoul,13.7,95.8,76.6,79.2,2024-08-25
1945,1946,F,2,Seoul,12.7,88.5,,73.6,2024-10-14
1946,1947,M,1,Gyeonggi,11.4,85.9,78.6,63.6,2024-12-13
1947,1948,M,1,Seoul,13.9,89.1,52.5,99.2,2024-12-29
1948,1949,F,1,Gyeonggi,16.4,87.5,68.5,67.4,2024-11-21
1949,1950,F,1,Seoul,0.0,80.30000000000001,95.1,58.3,2024-05-08
1950,1951,M,2,Seoul,3.9,95.89999999999999,73.2,70.2,2024-12-03
1951,1952,F,1,Seoul,11.9,93.5%,,87.0,2024-07-28
1952,1953,M,1,Etc,11.6,100.0,79.7,66.3,2024-12-14
1953,1954,F,1,Gyeonggi,5.6,96.7,55.8,64.0,2024-07-06
1954,1955,M,2,Busan,14.6,82.3,69.9,57.2,2024-05-07
1955,1956,F,2,Etc,0.7,84.8,54.2,71.1,2024-03-12
1956,1957,F,3,Seoul,17.2,99.3,69.3,77.7,2024-07-21
1957,1958,F,2,Gyeonggi,16.4,94.3,76.2,74.3,2024-08-21
1958,1959,F,3,Etc,8.1,93.8,78.6,77.3,2024-11-16
1959,1960,M,3,Etc,11.1,78.10000000000001,87.4,62.3,2024-10-02
1960,1961,M,3,Gyeonggi,8.4,90.7,77.2,36.1,2025-01-23
1961,1962,M,2,Gyeonggi,9.8,99.1,63.0,48.5,2024-05-03
1962,1963,M,2,Etc,16.0,81.5,64.8,97.8,2025-01-21
1963,1964,F,2,Busan,15.2,98.0,53.2,,2024-05-19
1964,1965,F,2,Etc,12.0,93.7,80.4,100.0,2024-11-04
1965,1966,F,3,Daegu,0.6,79.2,50.2,85.6,2025-01-10
1966,1967,F,3,Busan,22.3,93.10000000000001,,62.6,2025-01-10
1967,1968,M,2,Gyeonggi,14.3,86.6%,83.5,65.4,2024-07-27
1968,1969,M,1,Gyeonggi,9.9,88.2,60.5,57.5,2024-12-30
1969,1970,M,3,Busan,21.0,94.69999999999999,47.0,75.2,2024-07-25
1970,1971,F,1,Daegu,6.1,84.5,64.4,88.0,2024-11-28
1971,1972,F,1,Seoul,6.3,93.4,69.7,80.5,2024-11-09
1972,1973,F,2,Etc,21.7,89.4%,62.0,74.3,2024-03-21
1973,1974,M,3,Gyeonggi,13.9,84.3,55.3,85.6,2024-11-19
1974,1975,F,2,Gyeonggi,12.4,83.0,89.8,56.2,2024-09-06
1975,1976,F,2,Daegu,14.3,96.3,83.8,47.1,2024-04-17
1976,1977,F,1,Daegu,15.3,91.4,80.0,57.8,2024-07-18
1977,1978,M,2,Seoul,,95.3,76.1,96.7,2024-09-02
1978,1979,M,3,Daegu,,100.0,81.0,65.9,2024-11-28
1979,1980,M,1,Seoul,19.5,95.7,52.6,73.2,2024-06-01
1980,1981,M,2,Busan,13.5,99.0,81.8,81.7,2024-07-30
1981,1982,M,2,Gyeonggi,17.0,94.89999999999999,72.5,88.3,2024-08-28
1982,1983,M,3,Busan,6.5,82.89999999999999%,58.9,73.1,2024-07-31
1983,1984,F,2,Daegu,14.1,90.7,52.7,73.6,2024-11-14
1984,1985,M,1,Etc,0.4,80.10000000000001,81.0,30.1,2024-12-15
1985,1986,F,2,Gyeonggi,7.2,86.4,53.7,53.8,2024-03-04
1986,1987,F,2,Gyeonggi,11.0,99.1,,72.6,2024-05-04
1987,1988,F,2,Seoul,11.4,95.8,80.7,74.2,2024-12-12
1988,1989,F,2,Seoul,,92.2,85.3,34.5,2025-01-31
1989,1990,F,1,Gyeonggi,3.3,99.8,65.9,73.0,2024-10-12
1990,1991,F,1,Gyeonggi,11.3,98.5,69.5,83.6,2024-04-25
1991,1992,M,1,Gyeonggi,13.6,87.3,55.3,69.3,2024-04-12
1992,1993,F,1,Seoul,18.1,97.0,46.9,54.4,2024-06-05
1993,1994,F,2,Seoul,1.3,79.7,42.8,66.1,2024-10-19
1994,1995,F,1,Etc,15.2,88.7,77.8,89.7,2025-01-03
1995,1996,F,3,Seoul,15.1,94.19999999999999,79.9,77.2,2024-10-22
1996,1997,F,2,Daegu,0.0,89.4,59.2,96.9,2024-05-27
1997,1998,M,3,Busan,18.3,97.1,96.8,67.8,2024-04-23
1998,1999,M,2,Gyeonggi,22.0,94.89999999999999,86.2,77.1,2024-07-15
1999,2000,M,3,Seoul,8.8,93.89999999999999,85.2,74.6,2025-02-23
2000,2001,F,3,Seoul,22.2,98.7,78.2,55.7,2024-08-23
2001,2002,F,2,Etc,13.2,91.10000000000001,56.2,45.8,2024-08-07
2002,2003,F,1,Busan,0.0,100.0,67.4,80.7,2024-07-28
2003,2004,F,1,Seoul,10.2,98.2,67.8,85.4,2025-01-10
2004,2005,F,3,Seoul,15.9,100.0,30.8,100.0,2024-06-05
2005,2006,M,2,Etc,13.9,97.3,78.9,64.3,2025-01-08
2006,2007,F,1,Seoul,19.0,79.10000000000001,77.1,50.1,2024-09-01
2007,2008,F,3,Seoul,11.3,95.3,100.0,71.6,2024-08-27
2008,2009,F,1,Gyeonggi,1.4,93.8,67.8,52.3,2024-05-07
2009,2010,M,1,Gyeonggi,19.4,93.4,46.9,44.1,2024-07-22
2010,2011,F,3,Seoul,10.0,88.9,94.7,79.2,2024-05-09
2011,2012,M,3,Seoul,25.1,100.0,84.1,75.2,2024-06-20
2012,2013,M,3,Etc,12.6,100.0,66.0,88.2,2024-07-03
2013,2014,F,3,Seoul,15.6,88.5,63.9,81.7,2025-01-24
2014,2015,F,2,Seoul,5.1,81.39999999999999,76.3,80.1,2025-01-03
2015,2016,M,1,Gyeonggi,0.0,82.19999999999999%,61.8,75.3,2024-11-11
2016,2017,F,2,Etc,13.0,99.9%,70.6,62.7,2024-09-16
2017,2018,M,1,Seoul,12.8,85.8,67.2,79.4,2024-07-16
2018,2019,F,3,Seoul,10.9,96.6,69.8,35.6,2025-02-21
2019,2020,F,1,Seoul,12.2,90.9,93.1,64.6,2025-01-11
2020,2021,F,1,Busan,15.1,96.39999999999999,69.4,58.4,2025-01-30
2021,2022,F,1,Seoul,12.4,92.10000000000001,74.1,95.9,2024-07-17
2022,2023,M,2,Etc,20.4,89.5,80.3,80.9,2024-12-09
2023,2024,M,1,Seoul,13.6,99.1,38.8,52.2,2024-06-26
2024,2025,M,3,Gyeonggi,,97.7,77.8,69.2,2024-11-18
2025,2026,F,2,Seoul,18.4,94.5,37.2,48.0,2024-11-04
2026,2027,M,3,Daegu,21.5,95.89999999999999,57.2,88.8,2024-08-20
2027,2028,F,3,Etc,13.5,90.8,96.4,60.9,2024-10-30
2028,2029,M,1,Busan,20.5,85.39999999999999,81.2,53.3,2024-11-12
2029,2030,F,2,Gyeonggi,,95.3,53.4,40.9,2024-11-02
2030,2031,M,1,Seoul,,93.89999999999999,60.6,69.4,2024-05-02
2031,2032,F,1,Busan,5.7,84.0,79.4,58.1,2024-08-06
2032,2033,M,3,Gyeonggi,6.5,95.8,92.2,91.1,2024-07-25
2033,2034,M,1,Seoul,0.8,96.1,83.2,81.1,2024-04-26
2034,2035,F,1,Busan,23.9,87.9,65.4,57.8,2024-03-15
2035,2036,F,3,Gyeonggi,15.5,100.0,40.0,92.2,2024-04-24
2036,2037,M,1,Etc,22.6,93.7,63.2,66.5,2025-02-22
2037,2038,M,2,Gyeonggi,8.9,83.1,62.8,74.9,2024-10-17
2038,2039,F,3,Etc,4.3,93.10000000000001,89.0,61.0,2024-03-04
2039,2040,M,1,Daegu,12.5,99.3,61.3,87.0,2025-02-16
2040,2041,M,2,Seoul,10.1,94.3,55.1,71.9,2024-05-19
2041,2042,M,1,Gyeonggi,18.7,87.0%,90.0,100.0,2024-05-28
2042,2043,F,3,Busan,10.7,91.9,56.8,76.9,2024-04-01
2043,2044,M,2,Seoul,10.1,93.2,88.6,94.2,2024-06-30
2044,2045,F,1,Seoul,26.0,85.39999999999999,78.8,100.0,2025-01-12
2045,2046,F,1,Etc,1.1,72.0,53.5,29.1,2025-02-23
2046,2047,F,3,Gyeonggi,10.3,100.0,75.7,92.1,2024-05-15
2047,2048,M,1,Etc,16.1,93.0,51.7,78.4,2024-05-15
2048,2049,F,1,Seoul,8.9,94.6,47.9,75.4,2024-06-06
2049,2050,F,3,Gyeonggi,9.0,88.4,81.9,51.1,2024-08-04
2050,2051,F,2,Gyeonggi,19.7,92.0,71.5,87.1,2024-05-07
2051,2052,F,1,Etc,24.9,100.0,66.9,76.2,2025-02-08
2052,2053,F,2,Busan,18.1,95.39999999999999,73.6,70.4,2025-02-10
2053,2054,F,2,Gyeonggi,8.0,83.0,72.5,77.6,2024-03-15
2054,2055,F,3,Busan,22.6,100.0%,74.6,56.1,2024-05-12
2055,2056,M,1,Busan,16.6,91.60000000000001,69.3,70.6,2024-11-29
2056,2057,F,1,Seoul,15.5,89.2,87.4,61.6,2024-05-27
2057,2058,M,1,Gyeonggi,2.4,89.4,80.8,81.5,2024-11-25
2058,2059,F,3,Seoul,9.7,88.6,66.1,79.9,2024-03-16
2059,2060,F,2,Daegu,18.9,90.4,69.5,82.9,2024-08-04
2060,2061,F,2,Seoul,10.1,100.0,71.5,58.1,2024-06-15
2061,2062,F,2,Daegu,15.0,94.39999999999999,79.3,71.0,2024-08-13
2062,2063,F,2,Busan,12.8,96.89999999999999,58.1,73.3,2024-12-14
2063,2064,M,1,Etc,14.4,95.5%,64.2,86.0,2024-11-10
2064,2065,M,2,Seoul,10.4,100.0,59.8,75.9,2024-05-02
2065,2066,F,1,Gyeonggi,,85.0,66.0,100.0,2025-02-17
2066,2067,F,2,Gyeonggi,22.4,94.69999999999999,62.4,57.6,2024-09-19
2067,2068,F,2,Seoul,2.6,99.4,55.9,60.2,2024-10-14
2068,2069,M,2,Gyeonggi,10.3,93.10000000000001,88.1,72.8,2024-10-16
2069,2070,F,3,Seoul,16.5,86.4,79.6,78.0,2024-12-31
2070,2071,F,1,Seoul,19.7,88.1,71.9,87.3,2024-04-18
2071,2072,F,1,Gyeonggi,7.5,86.6,56.7,81.3,2024-08-16
2072,2073,M,2,Gyeonggi,13.0,95.39999999999999,74.8,98.3,2025-01-05
2073,2074,F,2,Gyeonggi,0.0,81.3%,92.4,56.8,2024-08-30
2074,2075,M,1,Gyeonggi,9.2,100.0,86.4,86.3,2024-07-25
2075,2076,M,1,Etc,24.2,97.5,67.1,100.0,2024-10-20
2076,2077,F,2,Seoul,12.0,81.69999999999999,72.9,73.9,2024-09-12
2077,2078,F,3,Etc,0.3,81.2,82.3,73.2,2024-05-11
2078,2079,M,2,Seoul,17.4,100.0,78.3,73.1,2024-06-05
2079,2080,F,2,Gyeonggi,11.4,94.69999999999999,66.6,95.2,2024-07-23
2080,2081,M,2,Seoul,15.3,95.3,68.4,68.0,2024-09-26
2081,2082,F,1,Gyeonggi,14.4,100.0,81.1,47.9,2024-07-13
2082,2083,F,3,Etc,13.4,83.6,54.2,93.3,2024-08-25
2083,2084,F,2,Gyeonggi,7.1,84.5,66.7,37.9,2024-06-01
2084,2085,F,2,Busan,2.3,89.4%,81.2,69.2,2024-09-20
2085,2086,F,1,Gyeonggi,12.5,89.60000000000001,37.8,84.3,2024-10-27
2086,2087,F,1,Gyeonggi,17.4,96.0%,78.2,46.9,2024-11-29
2087,2088,M,1,Etc,7.1,98.3,65.8,30.8,2024-07-23
2088,2089,F,2,Etc,7.4,100.0,69.7,71.1,2024-07-04
2089,2090,M,2,Busan,14.9,97.7,58.7,59.3,2024-07-29
2090,2091,F,2,Daegu,23.4,93.30000000000001,59.6,54.1,2024-04-08
2091,2092,M,1,Etc,22.4,87.0,60.1,66.5,2024-08-30
2092,2093,M,2,Seoul,5.6,100.0%,69.1,86.6,2024-07-03
2093,2094,M,2,Daegu,15.8,97.1,45.3,98.6,2025-02-27
2094,2095,M,3,Seoul,13.1,80.9,51.5,97.2,2024-05-31
2095,2096,F,1,Gyeonggi,14.7,90.7,65.2,94.4,2024-11-03
2096,2097,F,1,Etc,11.5,98.6,86.2,70.2,2024-07-23
2097,2098,M,3,Gyeonggi,9.0,87.2,62.7,68.6,2024-07-09
2098,2099,F,2,Seoul,19.0,100.0,68.1,84.8,2024-04-17
2099,2100,F,1,Etc,6.4,89.5,66.3,49.1,2024-10-03
2100,2101,F,1,Gyeonggi,13.8,87.4,44.6,46.0,2024-09-17
2101,2102,M,2,Daegu,22.0,94.3,78.3,81.3,2024-11-11
2102,2103,M,3,Gyeonggi,12.0,83.39999999999999,74.3,96.2,2024-11-06
2103,2104,M,1,Seoul,15.6,99.5%,,83.5,2024-04-27
2104,2105,F,3,Seoul,19.4,93.89999999999999%,66.5,81.8,2024-06-25
2105,2106,M,2,Daegu,6.9,97.6,,55.7,2024-07-02
2106,2107,F,1,Etc,5.7,94.8,75.7,46.1,2024-05-21
2107,2108,M,2,Etc,6.6,92.9,60.1,88.2,2024-11-17
2108,2109,M,2,Gyeonggi,24.3,100.0,60.9,46.4,2024-10-11
2109,2110,M,3,Seoul,9.7,90.0%,55.6,51.5,2024-05-04
2110,2111,M,3,Seoul,12.5,98.3,52.3,61.8,2024-08-29
2111,2112,M,3,Gyeonggi,8.4,94.8,65.4,48.8,2024-07-12
2112,2113,F,2,Seoul,7.3,93.8,64.3,69.2,2024-09-18
2113,2114,F,2,Etc,9.5,91.0,78.4,75.7,2025-02-05
2114,2115,M,2,Gyeonggi,19.0,85.3,58.4,88.9,2024-10-07
2115,2116,M,1,Busan,13.9,94.69999999999999,63.8,53.0,2024-09-17
2116,2117,M,1,Seoul,15.1,84.2%,80.3,73.9,2024-07-18
2117,2118,F,1,Busan,9.5,79.60000000000001,87.9,33.2,2024-08-05
2118,2119,F,3,Seoul,16.4,94.69999999999999,64.7,58.8,2025-02-21
2119,2120,M,1,Seoul,,81.69999999999999,90.4,56.9,2024-07-25
2120,2121,M,3,Daegu,4.0,100.0,64.3,49.8,2025-02-09
2121,2122,F,2,Gyeonggi,14.8,87.8,78.4,81.6,2024-08-30
2122,2123,F,1,Seoul,5.8,93.0,80.2,92.4,2024-10-06
2123,2124,M,3,Seoul,17.7,87.9,51.9,74.7,2025-01-06
2124,2125,F,1,Gyeonggi,12.0,93.4,90.6,58.8,2024-04-07
2125,2126,F,3,Gyeonggi,6.6,97.5,59.6,76.0,2024-11-07
2126,2127,F,3,Seoul,15.0,99.0,67.1,87.8,2024-07-23
2127,2128,F,2,Etc,6.3,88.5,54.4,76.3,2025-01-04
2128,2129,M,1,Etc,14.3,87.8,84.1,69.3,2024-06-12
2129,2130,F,1,Seoul,2.7,72.5%,69.3,74.5,2024-11-23
2130,2131,F,2,Seoul,13.6,100.0,65.3,86.6,2025-01-27
2131,2132,M,1,Busan,14.8,88.5,85.6,61.8,2025-01-31
2132,2133,M,1,Gyeonggi,6.1,93.5,43.2,82.2,2025-02-26
2133,2134,M,2,Gyeonggi,6.0,99.0,84.2,72.4,2024-12-22
2134,2135,M,1,Etc,6.6,100.0,77.1,62.2,2024-12-04
2135,2136,F,1,Seoul,5.0,82.89999999999999,70.6,98.3,2024-03-10
2136,2137,M,3,Daegu,12.6,88.0,70.5,66.5,2025-02-01
2137,2138,M,3,Gyeonggi,8.8,88.5%,65.3,68.2,2024-10-01
2138,2139,M,3,Gyeonggi,6.7,81.0,51.1,71.3,2024-09-08
2139,2140,M,3,Etc,13.0,92.2,69.4,88.5,2024-07-01
2140,2141,M,2,Gyeonggi,3.7,89.8,60.2,91.4,2024-07-20
2141,2142,F,3,Seoul,13.6,90.2,85.1,75.9,2024-09-17
2142,2143,F,1,Seoul,19.7,86.4,63.2,54.2,2024-07-12
2143,2144,F,2,Gyeonggi,25.9,92.60000000000001,82.8,40.6,2024-05-10
2144,2145,M,2,Gyeonggi,6.7,94.0,55.7,100.0,2024-09-13
2145,2146,M,1,Gyeonggi,6.7,93.30000000000001,55.6,85.6,2024-09-29
2146,2147,F,1,Seoul,3.9,88.6,46.7,78.7,2024-10-16
2147,2148,F,1,Gyeonggi,22.1,96.8,59.0,87.7,2024-06-05
2148,2149,M,3,Busan,22.8,95.19999999999999,62.8,73.1,2024-06-07
2149,2150,M,3,Gyeonggi,22.0,88.2,68.5,71.6,2024-11-29
2150,2151,F,2,Gyeonggi,8.1,90.10000000000001%,50.8,67.7,2024-05-10
2151,2152,M,1,Gyeonggi,22.4,89.1,84.7,81.7,2024-09-20
2152,2153,F,3,Seoul,10.5,83.89999999999999%,44.8,45.0,2024-07-04
2153,2154,M,1,Seoul,1.4,89.60000000000001%,62.2,58.3,2024-05-13
2154,2155,M,2,Seoul,1.2,85.3,73.8,58.2,2024-07-30
2155,2156,F,2,Seoul,15.1,92.5,70.8,75.4,2024-05-22
2156,2157,M,3,Busan,3.2,92.10000000000001%,41.9,81.6,2024-07-04
2157,2158,M,3,Gyeonggi,17.1,84.39999999999999,80.4,46.6,2024-04-05
2158,2159,M,1,Seoul,18.2,95.6,98.2,73.6,2024-07-06
2159,2160,F,2,Gyeonggi,22.9,84.7,73.2,92.0,2024-11-14
2160,2161,M,2,Gyeonggi,9.2,90.7,,53.4,2024-05-28
2161,2162,M,1,Gyeonggi,6.5,82.1,70.7,,2024-09-25
2162,2163,M,2,Daegu,7.3,88.2,54.8,63.8,2024-03-12
2163,2164,F,1,Gyeonggi,11.4,88.1,54.4,76.4,2024-08-15
2164,2165,F,3,Seoul,8.1,100.0,79.8,81.8,2024-07-19
2165,2166,F,1,Seoul,11.0,82.5,88.5,93.4,2024-08-05
2166,2167,F,2,Seoul,18.8,91.2,60.9,,2025-02-23
2167,2168,M,2,Seoul,,84.0,75.9,68.9,2025-01-11
2168,2169,M,3,Gyeonggi,6.7,100.0,67.5,65.6,2024-10-15
2169,2170,F,3,Etc,12.2,100.0,81.7,44.4,2024-11-26
2170,2171,F,1,Seoul,4.8,89.60000000000001,57.9,80.1,2024-11-10
2171,2172,M,1,Gyeonggi,11.8,100.0,43.2,92.6,2024-10-26
2172,2173,F,1,Seoul,19.8,94.3,71.4,76.2,2024-06-22
2173,2174,F,2,Seoul,7.8,90.3,89.1,76.0,2024-04-14
2174,2175,F,1,Busan,6.9,89.5,45.4,100.0,2024-06-18
2175,2176,M,2,Gyeonggi,10.9,82.3,55.4,60.1,2025-01-18
2176,2177,F,1,Seoul,24.7,90.10000000000001,66.1,55.9,2024-11-18
2177,2178,M,1,Seoul,11.8,89.60000000000001,77.4,86.4,2024-09-11
2178,2179,F,3,Gyeonggi,4.5,92.10000000000001%,,42.5,2024-09-22
2179,2180,M,1,Seoul,15.5,92.80000000000001,,49.4,2024-10-01
2180,2181,M,2,Seoul,15.6,97.7,55.7,,2024-12-16
2181,2182,M,2,Etc,20.8,100.0,70.2,78.2,2024-07-17
2182,2183,F,1,Seoul,13.8,100.0,52.4,79.8,2024-09-26
2183,2184,M,1,Seoul,4.7,96.39999999999999,55.3,,2024-12-14
2184,2185,F,2,Seoul,4.0,86.2,43.5,86.0,2024-11-18
2185,2186,M,1,Busan,9.9,83.2%,91.8,68.4,2024-11-21
2186,2187,F,2,Gyeonggi,,90.60000000000001,82.4,83.7,2024-06-06
2187,2188,F,3,Etc,6.9,95.3,57.7,86.7,2024-10-13
2188,2189,F,2,Seoul,14.4,85.9,51.8,100.0,2025-02-03
2189,2190,F,3,Seoul,8.5,89.60000000000001,90.7,69.1,2024-12-20
