order_id,customer_id,order_dt,category,unit_price,quantity,discount_rate,is_member,payment_type,gross_amount,net_amount
1580,688,2025-06-24,Electronics,80.01,73,0.1,Y,bank,5840.73,5256.66
1581,498,2025-06-28,Electronics,37.86,64,0.0,Y,wallet,2423.04,2423.04
1582,727,2025-03-26,Electronics,137.26,99,0.0,Y,card,13588.74,13588.74
1583,477,2025-02-14,Beauty,56.69,27,,N,card,1530.63,1454.1
1584,594,2025-05-16,Electronics,73.23,25,0.15,Y,card,1830.75,1556.14
1585,223,2025-12-09,Grocery,40.48,96,0.0,N,bank,3886.08,3886.08
1586,372,2025-01-16,Beauty,60.55,55,0.15,Y,card,3330.25,2830.71
1587,402,2025-11-29,Electronics,29.5,45,0.1,N,card,1327.5,1194.75
1588,443,2025-07-14,Fashion,17.85,99,0.1,N,card,1767.15,1590.44
1589,490,2025-01-09,Beauty,93.36,75,0.1,Y,card,7002.0,6301.8
1590,615,2025-11-12,Grocery,59.89,53,0.0,Y,card,3174.17,3174.17
1591,273,2025-11-30,Fashion,75.02,14,0.0,Y,card,1050.28,1050.28
1592,526,2025-11-29,Grocery,69.16,38,,Y,card,2628.08,2628.08
1593,159,2025-11-23,Grocery,55.52,13,0.0,Y,card,721.76,721.76
1594,152,2025-01-15,Fashion,95.87,95,0.2,N,card,9107.65,7286.12
1595,620,2025-11-23,Beauty,131.63,58,0.05,N,card,7634.54,7252.81
1596,188,2025-04-12,Fashion,38.88,81,0.05,Y,card,3149.28,2991.82
1597,98,2025-08-14,Fashion,89.22,94,0.1,N,,8386.68,7548.01
1598,131,2025-10-05,Beauty,70.21,17,0.2,Y,card,1193.57,₩954.86
1599,171,2025-04-23,Grocery,111.71,61,0.2,Y,card,6814.31,"₩5,451.45"
1600,183,2025-01-01,Fashion,27.39,78,0.1,N,bank,2136.42,1922.78
1601,364,2025-09-23,Electronics,,30,0.05,Y,card,1024.5,973.28
1602,39,2025-07-27,Grocery,70.68,36,0.0,Y,card,2544.48,2544.48
1603,527,2025-04-20,Grocery,115.7,47,0.0,Y,card,5437.9,5437.9
1604,497,2025-07-19,Grocery,113.22,14,0.0,N,bank,1585.08,1585.08
1605,516,2025-11-02,Beauty,95.37,94,0.0,N,card,8964.78,8964.78
1606,349,2025-01-12,Beauty,73.21,70,0.15,N,,5124.7,4356.0
1607,397,2025-12-11,Fashion,82.21,17,0.15,N,,1397.57,1187.93
1608,722,2025-07-07,Electronics,64.4,95,,Y,card,6118.0,5506.2
1609,161,2025-06-03,Fashion,87.87,27,0.1,Y,card,2372.49,2135.24
1610,16,2025-11-30,Grocery,82.53,13,0.05,N,card,1072.89,1019.25
1611,493,2025-10-06,Grocery,93.17,13,0.0,Y,bank,1211.21,1211.21
1612,426,2025-06-20,Fashion,135.95,46,0.15,Y,card,6253.7,5315.64
1613,108,2025-05-14,Fashion,27.89,24,0.0,Y,bank,669.36,669.36
1614,450,2025-01-25,Fashion,47.42,47,0.1,N,card,2228.74,2005.87
1615,311,2025-01-18,Fashion,77.87,36,0.0,Y,card,2803.32,2803.32
1616,739,2025-07-09,Fashion,78.86,94,0.15,N,wallet,7412.84,6300.91
1617,170,2025-05-21,Electronics,68.96,57,0.1,Y,bank,3930.72,3537.65
1618,546,2025-02-12,Fashion,68.33,55,0.1,N,card,3758.15,3382.34
1619,414,2025-11-30,Fashion,183.71,55,0.0,Y,,10104.05,10104.05
1620,251,2025-10-11,Grocery,92.04,57,0.05,N,bank,5246.28,4983.97
1621,759,2025-05-26,Electronics,20.22,68,0.05,Y,wallet,1374.96,1306.21
1622,781,2025-11-11,Grocery,42.7,13,0.0,Y,bank,555.1,555.1
1623,141,2025-11-15,Grocery,139.24,84,0.15,Y,bank,11696.16,9941.74
1624,274,2025-04-02,Grocery,32.24,28,0.15,Y,card,902.72,767.31
1625,416,2025-06-28,Grocery,66.63,66,0.05,N,wallet,4397.58,"₩4,177.70"
1626,608,2025-02-25,Fashion,115.91,28,0.0,N,card,3245.48,3245.48
1627,739,2025-06-04,Fashion,66.66,51,0.15,N,card,3399.66,2889.71
1628,39,2025-06-09,Beauty,115.53,14,0.0,Y,wallet,1617.42,"₩1,617.42"
1629,29,2025-04-21,Grocery,81.98,57,0.0,N,card,4672.86,4672.86
1630,477,2025-05-17,Beauty,86.67,34,0.0,N,card,2946.78,2946.78
1631,318,2025-08-20,Grocery,29.34,76,0.0,N,card,2229.84,2229.84
1632,245,2025-08-08,Electronics,62.95,35,0.05,Y,bank,2203.25,2093.09
1633,748,2025-03-09,Electronics,47.23,83,0.0,N,card,3920.09,"₩3,920.09"
1634,697,2025-10-29,Grocery,84.76,97,0.1,N,card,8221.72,7399.55
1635,272,2025-09-06,Fashion,175.02,71,0.1,Y,card,12426.42,11183.78
1636,440,2025-11-19,Fashion,97.83,16,0.05,Y,card,1565.28,"₩1,487.02"
1637,748,2025-01-06,Grocery,112.53,53,0.05,Y,bank,5964.09,5665.89
1638,239,2025-10-07,Fashion,50.97,96,0.15,N,card,4893.12,4159.15
1639,377,2025-04-04,Fashion,103.64,36,,Y,card,3731.04,3357.94
1640,266,2025-09-26,Grocery,31.19,51,0.0,Y,card,1590.69,"₩1,590.69"
1641,359,2025-07-16,Grocery,,82,0.05,N,card,5374.28,"₩5,105.57"
1642,340,2025-01-25,Fashion,109.21,65,0.0,N,card,7098.65,7098.65
1643,389,2025-05-28,Grocery,76.86,12,0.0,N,card,922.32,922.32
1644,577,2025-04-28,Beauty,108.45,22,0.2,Y,card,2385.9,"₩1,908.72"
1645,689,2025-12-04,Fashion,154.92,79,,N,card,12238.68,12238.68
1646,3,2025-12-04,Electronics,95.78,68,,Y,wallet,6513.04,5861.74
1647,429,2025-03-07,Electronics,67.56,47,0.0,Y,card,3175.32,3175.32
1648,142,2025-10-28,Fashion,50.83,94,0.15,Y,card,4778.02,4061.32
1649,376,2025-06-24,Fashion,55.38,92,0.0,N,card,5094.96,5094.96
1650,670,2025-11-15,Beauty,69.13,98,0.0,N,card,6774.74,6774.74
1651,324,2025-03-17,Grocery,102.34,77,0.05,Y,wallet,7880.18,7486.17
1652,146,2025-04-24,Grocery,120.44,95,0.05,Y,card,11441.8,"₩10,869.71"
1653,293,2025-04-21,Beauty,44.42,78,0.05,N,card,3464.76,3291.52
1654,665,2025-09-06,Beauty,71.36,10,0.05,Y,wallet,713.6,677.92
1655,432,2025-07-22,Fashion,21.29,59,0.0,Y,card,1256.11,1256.11
1656,705,2025-05-27,Electronics,42.08,90,0.05,Y,card,3787.2,3597.84
1657,585,2025-02-04,Grocery,82.67,82,0.05,Y,card,6778.94,6439.99
1658,399,2025-11-05,Fashion,113.0,18,0.1,Y,card,2034.0,1830.6
1659,344,2025-01-26,Fashion,113.73,62,0.0,N,card,7051.26,7051.26
1660,140,2025-08-26,Grocery,177.11,97,0.1,Y,bank,17179.67,"₩15,461.70"
1661,187,2025-01-14,Beauty,49.91,19,0.15,N,card,948.29,806.05
1662,61,2025-02-14,Fashion,51.34,93,0.1,N,bank,4774.62,4297.16
1663,380,2025-08-04,Grocery,72.37,90,0.0,Y,wallet,6513.3,6513.3
1664,710,2025-08-21,Fashion,66.1,86,0.05,N,card,5684.6,5400.37
1665,440,2025-07-12,Grocery,108.02,38,0.05,Y,card,4104.76,3899.52
1666,319,2025-02-20,Electronics,73.44,45,0.0,N,,3304.8,3304.8
1667,302,2025-08-02,Beauty,88.18,96,0.05,N,,8465.28,8042.02
1668,344,2025-05-31,Electronics,73.98,36,0.05,N,card,2663.28,2530.12
1669,11,2025-10-02,Grocery,70.5,27,,N,wallet,1903.5,"₩1,903.50"
1670,62,2025-12-04,Electronics,40.65,27,0.0,Y,card,1097.55,1097.55
1671,226,2025-03-17,Fashion,65.76,18,0.0,N,card,1183.68,1183.68
1672,153,2025-08-08,Fashion,55.89,76,0.0,Y,card,4247.64,4247.64
1673,711,2025-12-14,Fashion,184.54,16,0.0,N,bank,2952.64,2952.64
1674,564,2025-07-06,Electronics,168.7,67,0.0,Y,wallet,11302.9,"₩11,302.90"
1675,772,2025-10-16,Fashion,86.26,88,0.0,N,card,7590.88,7590.88
1676,571,2025-01-28,Grocery,85.98,39,0.15,Y,card,3353.22,2850.24
1677,584,2025-06-29,Grocery,72.77,82,0.1,Y,card,5967.14,5370.43
1678,660,2025-09-10,Electronics,74.5,70,0.05,Y,card,5215.0,4954.25
1679,575,2025-05-06,Grocery,88.96,91,0.15,Y,card,8095.36,6881.06
1680,310,2025-06-26,Electronics,123.67,26,0.0,Y,card,3215.42,3215.42
1681,243,2025-02-06,Fashion,131.32,62,0.05,Y,card,8141.84,7734.75
1682,493,2025-04-09,Fashion,71.99,15,0.0,Y,bank,1079.85,1079.85
1683,366,2025-04-08,Grocery,126.58,48,0.15,Y,card,6075.84,5164.46
1684,330,2025-05-07,Fashion,29.62,34,0.0,Y,card,1007.08,1007.08
1685,107,2025-06-17,Beauty,31.71,51,0.0,Y,card,1617.21,1617.21
1686,226,2025-03-21,Fashion,71.06,51,0.0,N,card,3624.06,3624.06
1687,218,2025-10-21,Electronics,39.66,68,0.15,N,card,2696.88,2292.35
1688,753,2025-11-29,Fashion,90.83,47,0.0,Y,card,4269.01,4269.01
1689,506,2025-05-06,Beauty,93.22,40,0.0,Y,card,3728.8,3728.8
1690,259,2025-12-09,Grocery,41.88,38,0.0,Y,card,1591.44,1591.44
1691,774,2025-11-06,Grocery,204.32,18,0.15,N,card,3677.76,3126.1
1692,517,2025-05-30,Beauty,131.18,10,0.05,Y,card,1311.8,1246.21
1693,773,2025-01-16,Beauty,50.76,89,0.1,N,card,4517.64,4065.88
1694,54,2025-01-28,Grocery,28.87,96,0.05,Y,card,2771.52,2632.94
1695,47,2025-06-22,Electronics,58.26,81,0.05,Y,card,4719.06,4483.11
1696,727,2025-02-15,Grocery,93.08,56,,N,card,5212.48,"₩5,212.48"
1697,689,2025-11-24,Electronics,62.77,85,,Y,bank,5335.45,5068.68
1698,521,2025-08-24,Grocery,16.73,19,0.15,Y,card,317.87,₩270.19
1699,99,2025-08-02,Grocery,,25,0.1,N,card,1458.0,1312.2
1700,20,2025-03-26,Grocery,162.44,56,0.2,Y,card,9096.64,7277.31
1701,753,2025-10-09,Fashion,87.43,52,0.1,Y,bank,4546.36,4091.72
1702,573,2025-08-20,Grocery,41.08,33,0.05,Y,card,1355.64,1287.86
1703,490,2025-03-26,Beauty,29.88,17,0.1,N,,507.96,457.16
1704,419,2025-03-06,Electronics,26.48,84,0.1,N,card,2224.32,2001.89
1705,690,2025-05-14,Fashion,39.36,35,0.0,Y,card,1377.6,1377.6
1706,62,2025-05-31,Grocery,42.45,16,,N,card,679.2,679.2
1707,145,2025-04-25,Beauty,89.65,88,0.05,Y,wallet,7889.2,7494.74
1708,216,2025-03-05,Electronics,33.65,24,0.0,Y,wallet,807.6,807.6
1709,3,2025-12-09,Electronics,205.48,57,0.0,Y,card,11712.36,11712.36
1710,160,2025-12-29,Electronics,44.93,12,0.15,N,card,539.16,₩458.29
1711,739,2025-12-18,Electronics,115.27,25,,N,bank,2881.75,2449.49
1712,781,2025-06-07,Beauty,191.22,88,0.05,Y,card,16827.36,15985.99
1713,120,2025-03-18,Grocery,33.83,98,0.05,Y,wallet,3315.34,3149.57
1714,89,2025-05-26,Grocery,116.55,23,0.0,N,card,2680.65,2680.65
1715,329,2025-12-09,Fashion,78.54,97,0.05,N,card,7618.38,7237.46
1716,580,2025-08-13,Grocery,40.46,84,0.05,N,card,3398.64,3228.71
1717,357,2025-11-09,Electronics,57.52,12,0.1,Y,,690.24,621.22
1718,610,2025-04-13,Fashion,81.53,82,0.15,N,bank,6685.46,5682.64
1719,267,2025-12-13,Fashion,104.23,79,0.0,N,bank,8234.17,8234.17
1720,617,2025-10-28,Electronics,70.95,40,0.0,N,wallet,2838.0,2838.0
1721,323,2025-03-29,Fashion,91.16,89,0.05,Y,card,8113.24,7707.58
1722,635,2025-10-30,Fashion,136.47,84,0.05,N,card,11463.48,10890.31
1723,541,2025-06-17,Electronics,40.58,26,0.0,N,card,1055.08,1055.08
1724,649,2025-06-19,Electronics,93.29,58,,Y,card,5410.82,4599.2
1725,195,2025-05-15,Grocery,41.61,12,0.2,N,wallet,499.32,399.46
1726,738,2025-02-19,Electronics,,92,0.15,N,bank,9819.16,8346.29
1727,332,2025-12-06,Beauty,57.81,97,0.15,Y,wallet,5607.57,4766.43
1728,170,2025-12-13,Electronics,102.7,64,,N,card,6572.8,5258.24
1729,521,2025-05-14,Grocery,,81,0.15,Y,card,5586.57,4748.58
1730,463,2025-12-13,Beauty,54.07,49,0.1,Y,card,2649.43,2384.49
1731,40,2025-05-17,Beauty,55.71,75,0.0,Y,card,4178.25,4178.25
1732,537,2025-09-02,Beauty,15.26,96,,Y,card,1464.96,1464.96
1733,261,2025-04-19,Fashion,67.83,49,0.0,N,card,3323.67,3323.67
1734,395,2025-11-09,Fashion,91.42,39,0.05,Y,bank,3565.38,3387.11
1735,226,2025-10-14,Fashion,120.08,34,0.15,N,card,4082.72,3470.31
1736,124,2025-01-21,Electronics,128.19,16,0.05,Y,bank,2051.04,1948.49
1737,38,2025-03-31,Electronics,63.72,59,0.05,N,card,3759.48,"₩3,571.51"
1738,328,2025-10-23,Beauty,129.0,90,0.0,Y,wallet,11610.0,"₩11,610.00"
1739,251,2025-04-22,Grocery,,10,0.0,Y,card,1675.1,1675.1
1740,176,2025-10-28,Grocery,34.3,53,0.05,Y,card,1817.9,1727.0
1741,602,2025-03-18,Beauty,52.56,58,0.0,Y,bank,3048.48,3048.48
1742,454,2025-06-26,Grocery,182.47,16,0.0,N,card,2919.52,2919.52
1743,37,2025-12-09,Grocery,109.16,12,0.05,N,card,1309.92,"₩1,244.42"
1744,316,2025-05-28,Grocery,61.72,10,0.05,N,wallet,617.2,586.34
1745,688,2025-04-11,Electronics,68.76,60,0.0,N,card,4125.6,4125.6
1746,796,2025-09-03,Fashion,115.45,47,0.1,N,card,5426.15,4883.54
1747,593,2025-04-27,Beauty,45.77,52,0.05,Y,card,2380.04,2261.04
1748,114,2025-04-02,Beauty,69.85,64,0.0,Y,card,4470.4,4470.4
1749,40,2025-01-28,Beauty,93.09,66,0.1,N,card,6143.94,5529.55
1750,301,2025-01-25,Fashion,83.42,62,0.05,Y,card,5172.04,4913.44
1751,224,2025-02-27,Beauty,87.65,42,0.0,Y,bank,3681.3,3681.3
1752,318,2025-10-24,Electronics,29.39,89,0.15,Y,card,2615.71,2223.35
1753,349,2025-05-14,Electronics,84.71,71,0.05,Y,bank,6014.41,5713.69
1754,115,2025-11-27,Fashion,45.15,20,0.05,Y,card,903.0,857.85
1755,698,2025-09-06,Fashion,42.97,81,,Y,bank,3480.57,2958.48
1756,323,2025-02-07,Fashion,128.76,61,0.15,Y,wallet,7854.36,6676.21
1757,568,2025-03-16,Fashion,96.07,10,0.0,Y,bank,960.7,960.7
1758,40,2025-05-22,Electronics,60.8,23,0.15,Y,card,1398.4,1188.64
1759,40,2025-11-18,Fashion,80.51,94,0.15,Y,card,7567.94,"₩6,432.75"
1760,749,2025-06-17,Grocery,90.35,30,0.0,Y,card,2710.5,2710.5
1761,289,2025-09-16,Grocery,89.45,43,0.1,N,card,3846.35,3461.72
1762,262,2025-12-21,Electronics,105.6,99,0.0,N,card,10454.4,10454.4
1763,216,2025-08-13,Fashion,127.02,23,0.05,N,bank,2921.46,2775.39
1764,147,2025-06-01,Grocery,91.01,49,,Y,,4459.49,4013.54
1765,336,2025-01-19,Fashion,106.32,44,0.05,Y,card,4678.08,4444.18
1766,168,2025-05-26,Fashion,25.14,51,0.15,N,card,1282.14,"₩1,089.82"
1767,92,2025-08-29,Grocery,103.96,91,0.15,Y,wallet,9460.36,8041.31
1768,353,2025-12-10,Beauty,85.07,29,0.15,Y,card,2467.03,2096.98
1769,571,2025-08-25,Electronics,106.36,69,0.0,N,card,7338.84,7338.84
1770,571,2025-02-04,Fashion,65.32,18,0.0,N,bank,1175.76,1175.76
1771,681,2025-07-09,Fashion,141.71,42,0.15,Y,card,5951.82,5059.05
1772,781,2025-01-01,Grocery,34.53,58,0.0,Y,wallet,2002.74,2002.74
1773,363,2025-06-02,Electronics,93.78,77,0.05,N,bank,7221.06,6860.01
1774,557,2025-05-06,Electronics,93.85,13,0.15,Y,card,1220.05,1037.04
1775,345,2025-12-11,Fashion,58.29,57,0.0,N,card,3322.53,3322.53
1776,693,2025-08-14,Beauty,58.81,25,0.0,N,wallet,1470.25,1470.25
1777,170,2025-08-09,Grocery,108.76,56,,N,card,6090.56,"₩5,786.03"
1778,356,2025-07-30,Grocery,39.12,35,0.0,Y,card,1369.2,1369.2
1779,191,2025-01-25,Grocery,64.62,79,0.05,Y,card,5104.98,4849.73
1780,667,2025-01-16,Electronics,17.82,46,0.0,N,card,819.72,₩819.72
1781,422,2025-07-01,Beauty,66.06,31,0.0,Y,wallet,2047.86,2047.86
1782,700,2025-11-25,Grocery,29.89,16,0.15,Y,card,478.24,₩406.50
1783,7,2025-05-09,Fashion,218.45,51,0.05,Y,card,11140.95,10583.9
1784,133,2025-02-11,Grocery,138.97,39,0.1,Y,wallet,5419.83,4877.85
1785,747,2025-12-02,Grocery,52.99,83,0.0,N,card,4398.17,4398.17
1786,557,2025-08-24,Grocery,30.19,88,0.1,N,card,2656.72,2391.05
1787,761,2025-12-26,Electronics,92.62,15,0.2,N,wallet,1389.3,1111.44
1788,31,2025-02-03,Beauty,66.48,33,0.05,N,card,2193.84,2084.15
1789,535,2025-12-11,Beauty,52.4,75,0.1,Y,wallet,3930.0,3537.0
1790,426,2025-02-14,Fashion,73.64,49,0.0,Y,card,3608.36,3608.36
1791,394,2025-05-14,Electronics,68.89,24,0.05,Y,card,1653.36,1570.69
1792,672,2025-01-21,Electronics,122.03,62,0.15,Y,card,7565.86,6430.98
1793,363,2025-05-02,Beauty,46.28,94,0.15,Y,wallet,4350.32,3697.77
1794,437,2025-03-11,Grocery,24.27,91,0.05,N,card,2208.57,2098.14
1795,670,2025-12-18,Fashion,111.68,14,0.15,Y,,1563.52,1328.99
1796,551,2025-12-27,Fashion,84.96,98,0.0,N,card,8326.08,"₩8,326.08"
1797,82,2025-02-17,Fashion,41.03,45,0.1,N,card,1846.35,"₩1,661.72"
1798,356,2025-02-08,Grocery,41.32,83,0.0,Y,card,3429.56,3429.56
1799,258,2025-10-14,Fashion,40.29,55,0.1,Y,card,2215.95,1994.35
1800,718,2025-01-10,Beauty,64.65,32,0.0,N,bank,2068.8,2068.8
1801,589,2025-01-30,Grocery,182.16,97,0.15,N,bank,17669.52,15019.09
1802,524,2025-09-01,Grocery,138.91,54,0.1,N,card,7501.14,6751.03
1803,295,2025-10-01,Fashion,56.17,19,0.0,Y,card,1067.23,"₩1,067.23"
1804,224,2025-03-29,Electronics,153.36,63,0.1,Y,card,9661.68,8695.51
1805,525,2025-09-01,Fashion,41.55,79,0.1,Y,wallet,3282.45,2954.2
1806,46,2025-11-25,Fashion,61.6,86,0.0,Y,card,5297.6,"₩5,297.60"
1807,667,2025-01-15,Electronics,66.52,94,0.0,Y,card,6252.88,6252.88
1808,113,2025-01-04,Beauty,204.38,41,0.05,N,card,8379.58,7960.6
1809,233,2025-07-10,Fashion,32.76,52,0.0,Y,wallet,1703.52,1703.52
1810,17,2025-06-17,Electronics,102.23,24,0.05,N,card,2453.52,"₩2,330.84"
1811,360,2025-01-09,Electronics,56.53,75,0.05,Y,bank,4239.75,"₩4,027.76"
1812,223,2025-04-19,Fashion,71.86,24,0.05,Y,card,1724.64,"₩1,638.41"
1813,700,2025-05-17,Beauty,42.75,90,0.05,Y,card,3847.5,3655.12
1814,448,2025-06-03,Fashion,68.33,29,0.2,Y,card,1981.57,1585.26
1815,365,2025-07-28,Fashion,133.93,59,0.1,N,bank,7901.87,7111.68
1816,675,2025-09-29,Grocery,17.32,15,0.1,Y,card,259.8,233.82
1817,326,2025-05-23,Fashion,71.24,88,0.05,N,card,6269.12,5955.66
1818,467,2025-04-09,Electronics,22.8,26,0.0,N,card,592.8,₩592.80
1819,414,2025-11-04,Electronics,123.93,35,0.0,N,card,4337.55,4337.55
1820,455,2025-03-10,Fashion,20.4,31,0.1,Y,card,632.4,569.16
1821,586,2025-09-04,Electronics,38.9,82,0.05,Y,card,3189.8,3030.31
1822,233,2025-09-18,Electronics,,73,0.0,Y,card,9713.38,9713.38
1823,224,2025-10-03,Grocery,58.35,85,0.15,N,card,4959.75,4215.79
1824,412,2025-03-20,Electronics,61.21,95,0.05,N,card,5814.95,5524.2
1825,572,2025-05-26,Grocery,64.39,67,0.15,Y,card,4314.13,3667.01
1826,335,2025-04-21,Grocery,65.19,96,0.15,N,card,6258.24,5319.5
1827,222,2025-09-15,Fashion,53.55,46,0.0,N,card,2463.3,2463.3
1828,37,2025-04-03,Fashion,157.86,87,0.15,N,card,13733.82,11673.75
1829,278,2025-01-13,Electronics,148.08,97,0.0,Y,bank,14363.76,14363.76
1830,196,2025-09-17,Grocery,61.68,81,0.2,Y,card,4996.08,3996.86
1831,484,2025-04-19,Grocery,31.28,99,0.05,Y,card,3096.72,2941.88
1832,242,2025-11-26,Grocery,96.07,37,0.1,N,bank,3554.59,3199.13
1833,324,2025-07-08,Electronics,69.89,95,0.1,Y,card,6639.55,5975.6
1834,731,2025-04-05,Beauty,57.84,58,0.05,Y,bank,3354.72,3186.98
1835,192,2025-04-15,Electronics,56.77,82,0.1,Y,card,4655.14,4189.63
1836,17,2025-01-08,Fashion,66.23,76,0.15,Y,card,5033.48,4278.46
1837,524,2025-03-08,Fashion,35.12,98,0.15,Y,card,3441.76,2925.5
1838,401,2025-07-10,Electronics,49.43,85,,N,wallet,4201.55,3781.4
1839,705,2025-09-13,Fashion,24.08,76,0.1,N,card,1830.08,"₩1,647.07"
1840,22,2025-01-09,Grocery,99.51,50,0.0,Y,wallet,4975.5,4975.5
1841,474,2025-04-27,Grocery,201.75,55,,N,card,11096.25,9431.81
1842,120,2025-09-24,Beauty,211.92,96,0.1,N,,20344.32,18309.89
1843,210,2025-04-09,Fashion,84.33,96,0.15,Y,card,8095.68,6881.33
1844,306,2025-10-25,Grocery,46.17,64,0.1,N,card,2954.88,2659.39
1845,270,2025-06-13,Electronics,82.84,91,0.0,Y,bank,7538.44,7538.44
1846,704,2025-05-21,Fashion,163.44,20,0.0,N,bank,3268.8,3268.8
1847,687,2025-09-25,Electronics,111.36,35,0.0,N,card,3897.6,3897.6
1848,285,2025-02-06,Fashion,58.33,81,0.05,N,card,4724.73,"₩4,488.49"
1849,716,2025-03-15,Fashion,60.01,91,0.0,Y,card,5460.91,5460.91
1850,676,2025-03-14,Fashion,23.53,22,0.1,N,card,517.66,465.89
1851,763,2025-11-04,Grocery,89.95,45,0.0,N,bank,4047.75,4047.75
1852,227,2025-07-18,Beauty,124.17,73,0.05,N,card,9064.41,8611.19
1853,381,2025-05-10,Fashion,65.32,60,0.0,N,card,3919.2,3919.2
1854,460,2025-09-03,Beauty,44.29,85,0.05,N,bank,3764.65,3576.42
1855,7,2025-11-08,Grocery,135.52,31,0.0,Y,card,4201.12,4201.12
1856,29,2025-03-01,Fashion,132.34,69,0.1,Y,card,9131.46,8218.31
1857,33,2025-10-06,Grocery,45.25,11,0.0,N,,497.75,497.75
1858,646,2025-04-13,Electronics,46.04,65,0.0,N,bank,2992.6,2992.6
1859,79,2025-10-23,Grocery,120.74,49,0.15,Y,card,5916.26,5028.82
1860,459,2025-11-16,Grocery,65.96,37,0.0,Y,card,2440.52,2440.52
1861,570,2025-12-07,Beauty,70.33,86,0.15,Y,bank,6048.38,"₩5,141.12"
1862,538,2025-05-31,Grocery,86.84,12,0.2,Y,card,1042.08,833.66
1863,482,2025-06-06,Grocery,81.42,72,0.05,Y,card,5862.24,5569.13
1864,430,2025-07-25,Grocery,37.51,32,0.05,Y,card,1200.32,"₩1,140.30"
1865,738,2025-06-28,Fashion,39.54,64,0.05,Y,bank,2530.56,2404.03
1866,285,2025-07-16,Fashion,111.17,41,0.05,Y,bank,4557.97,4330.07
1867,516,2025-08-11,Fashion,52.94,93,,N,card,4923.42,4677.25
1868,99,2025-03-30,Fashion,124.62,37,0.0,Y,card,4610.94,4610.94
1869,397,2025-10-14,Electronics,123.95,17,0.05,Y,card,2107.15,2001.79
1870,489,2025-10-03,Beauty,56.55,12,0.15,N,card,678.6,576.81
1871,39,2025-08-24,Fashion,70.75,98,0.0,N,wallet,6933.5,6933.5
1872,271,2025-07-02,Beauty,93.92,62,,Y,,5823.04,5240.74
1873,797,2025-07-28,Grocery,71.14,38,0.1,N,card,2703.32,2432.99
1874,157,2025-05-10,Grocery,77.36,98,0.0,Y,card,7581.28,7581.28
1875,75,2025-06-02,Beauty,113.35,90,0.0,Y,card,10201.5,10201.5
1876,800,2025-01-13,Fashion,84.73,68,0.05,Y,card,5761.64,5473.56
1877,130,2025-05-02,Beauty,39.22,33,0.1,N,wallet,1294.26,1164.83
1878,687,2025-12-25,Fashion,166.22,47,0.0,Y,card,7812.34,7812.34
1879,84,2025-08-08,Fashion,48.29,37,0.1,N,card,1786.73,1608.06
1880,22,2025-04-16,Fashion,57.67,71,0.1,Y,card,4094.57,3685.11
1881,459,2025-03-11,Fashion,95.27,60,0.15,Y,card,5716.2,4858.77
1882,539,2025-07-14,Grocery,78.44,16,,Y,wallet,1255.04,1255.04
1883,707,2025-07-05,Fashion,20.68,32,,Y,card,661.76,628.67
1884,382,2025-04-09,Fashion,93.16,55,0.0,Y,card,5123.8,5123.8
1885,748,2025-03-23,Beauty,47.54,99,0.0,N,card,4706.46,4706.46
1886,440,2025-03-16,Grocery,56.71,87,0.0,Y,bank,4933.77,"₩4,933.77"
1887,604,2025-12-06,Fashion,41.75,37,0.1,N,wallet,1544.75,1390.28
1888,21,2025-07-11,Grocery,80.3,33,0.2,Y,card,2649.9,2119.92
1889,303,2025-11-21,Grocery,46.64,16,0.0,N,bank,746.24,746.24
1890,84,2025-08-02,Beauty,170.44,88,0.05,N,card,14998.72,14248.78
1891,774,2025-11-11,Fashion,116.05,58,0.0,N,card,6730.9,6730.9
1892,659,2025-11-14,Electronics,121.97,12,0.1,N,wallet,1463.64,1317.28
1893,453,2025-05-24,Fashion,57.56,11,0.05,Y,card,633.16,601.5
1894,387,2025-08-04,Fashion,,16,0.05,Y,bank,2981.12,2832.06
1895,507,2025-12-27,Beauty,70.31,89,0.05,N,card,6257.59,5944.71
1896,257,2025-11-20,Fashion,78.7,30,0.1,Y,card,2361.0,"₩2,124.90"
1897,570,2025-01-15,Beauty,67.29,18,0.0,Y,card,1211.22,1211.22
1898,527,2025-08-05,Fashion,82.97,21,0.05,N,bank,1742.37,1655.25
1899,162,2025-02-04,Beauty,164.93,33,0.05,Y,card,5442.69,5170.56
1900,163,2025-07-02,Electronics,85.48,42,,N,card,3590.16,"₩3,590.16"
1901,793,2025-09-27,Beauty,33.64,87,0.0,N,bank,2926.68,2926.68
1902,792,2025-12-24,Beauty,116.23,52,0.15,N,card,6043.96,5137.37
1903,524,2025-04-10,Beauty,86.87,91,0.15,Y,card,7905.17,6719.39
1904,786,2025-01-07,Electronics,49.73,14,0.0,N,card,696.22,696.22
1905,271,2025-01-30,Electronics,93.55,88,0.1,Y,card,8232.4,"₩7,409.16"
1906,492,2025-11-01,Grocery,70.28,80,0.05,Y,bank,5622.4,5341.28
1907,208,2025-05-24,Electronics,63.56,98,0.15,N,bank,6228.88,5294.55
1908,539,2025-04-21,Electronics,72.17,23,0.15,Y,card,1659.91,1410.92
1909,584,2025-08-20,Electronics,94.9,45,0.05,N,bank,4270.5,4056.98
1910,60,2025-06-28,Fashion,74.85,44,0.0,N,card,3293.4,3293.4
1911,430,2025-03-13,Fashion,,59,0.05,N,card,4797.88,4557.99
