,sensor_id,ts,temp_c,hum_pct,vibration
2009,S03,2025-02-24 17:00:00,18.52,37.88,0.208
2010,S03,2025-02-24 18:00:00,17.67,41.02,1.677
2011,S03,2025-02-24 19:00:00,22.0,63.2,1.337
2012,S03,2025-02-24 20:00:00,18.78,44.66,1.548
2013,S03,2025-02-24 21:00:00,18.24,37.64,0.956
2014,S03,2025-02-24 22:00:00,22.27,35.57,0.629
2015,S03,2025-02-24 23:00:00,20.53,56.94,1.618
2016,S03,2025-02-25 00:00:00,22.1C,39.39,1.835
2017,S03,2025-02-25 01:00:00,26.0,46.85,0.966
2018,S03,2025-02-25 02:00:00,19.66,28.44,4.63
2019,S03,2025-02-25 03:00:00,21.43,25.02,0.766
2020,S03,2025-02-25 04:00:00,15.91,47.69,0.741
2021,S03,2025-02-25 05:00:00,21.34,28.94,1.083
2022,S03,2025-02-25 06:00:00,18.84,47.35,2.611
2023,S03,2025-02-25 07:00:00,17.8,53.61,1.849
2024,S03,2025-02-25 08:00:00,15.67,37.06,0.07
2025,S03,2025-02-25 09:00:00,26.2,40.22,0.194
2026,S03,2025-02-25 10:00:00,16.71,40.83,2.422
2027,S03,2025-02-25 11:00:00,18.08,38.24,2.188
2028,S03,2025-02-25 12:00:00,21.88,41.23,1.241
2029,S03,2025-02-25 13:00:00,22.87,40.88,2.628
2030,S03,2025-02-25 14:00:00,23.04C,42.91,0.202
2031,S03,2025-02-25 15:00:00,22.64C,45.58,0.241
2032,S03,2025-02-25 16:00:00,19.79,50.02,0.203
2033,S03,2025-02-25 17:00:00,24.92,49.53,0.791
2034,S03,2025-02-25 18:00:00,23.35,45.61,0.47
2035,S03,2025-02-25 19:00:00,18.56,37.55,1.965
2036,S03,2025-02-25 20:00:00,27.88,49.87,0.313
2037,S03,2025-02-25 21:00:00,22.2,52.78,0.969
2038,S03,2025-02-25 22:00:00,26.22,46.47,1.024
2039,S03,2025-02-25 23:00:00,19.16,41.5,1.482
2040,S03,2025-02-26 00:00:00,16.51,65.78,1.83
2041,S03,2025-02-26 01:00:00,18.51,23.55,0.392
2042,S03,2025-02-26 02:00:00,18.31,,2.021
2043,S03,2025-02-26 03:00:00,23.57,47.3,1.212
2044,S03,2025-02-26 04:00:00,15.81,59.59,1.158
2045,S03,2025-02-26 05:00:00,21.33,62.9,0.376
2046,S03,2025-02-26 06:00:00,17.94,51.35,1.357
2047,S03,2025-02-26 07:00:00,22.69,40.83,0.244
2048,S03,2025-02-26 08:00:00,21.91,50.67,1.392
2049,S03,2025-02-26 09:00:00,19.79,34.1,3.088
2050,S03,2025-02-26 10:00:00,28.26,46.04,1.228
2051,S03,2025-02-26 11:00:00,21.61,37.88,1.33
2052,S03,2025-02-26 12:00:00,25.18,49.96,1.475
2053,S03,2025-02-26 13:00:00,18.06,28.37,1.535
2054,S03,2025-02-26 14:00:00,21.82,41.98,2.669
2055,S03,2025-02-26 15:00:00,22.61,47.13,0.083
2056,S03,2025-02-26 16:00:00,22.91,,1.73
2057,S03,2025-02-26 17:00:00,21.62,41.95,1.085
2058,S03,2025-02-26 18:00:00,20.31,38.03,1.334
2059,S03,2025-02-26 19:00:00,13.67,42.88,0.528
2060,S03,2025-02-26 20:00:00,21.4,59.27,1.392
2061,S03,2025-02-26 21:00:00,20.5,39.61,1.234
2062,S03,2025-02-26 22:00:00,22.64,32.87,1.336
2063,S03,2025-02-26 23:00:00,26.14,35.36,0.609
2064,S03,2025-02-27 00:00:00,26.76,41.06,1.082
2065,S03,2025-02-27 01:00:00,21.86,51.88,0.162
2066,S03,2025-02-27 02:00:00,23.47,42.66,0.35
2067,S03,2025-02-27 03:00:00,22.46,52.67,
2068,S03,2025-02-27 04:00:00,22.9,58.48,
2069,S03,2025-02-27 05:00:00,22.64,36.81,1.724
2070,S03,2025-02-27 06:00:00,20.24,47.39,0.624
2071,S03,2025-02-27 07:00:00,20.21,42.38,0.926
2072,S03,2025-02-27 08:00:00,22.33,54.1,1.424
2073,S03,2025-02-27 09:00:00,26.89,53.06,1.139
2074,S03,2025-02-27 10:00:00,23.99,48.88,1.834
2075,S03,2025-02-27 11:00:00,26.63,34.5,1.592
2076,S03,2025-02-27 12:00:00,18.06,41.87,0.43
2077,S03,2025-02-27 13:00:00,22.9,44.32,2.968
2078,S03,2025-02-27 14:00:00,23.45,44.38,1.587
2079,S03,2025-02-27 15:00:00,23.97C,39.2,2.545
2080,S03,2025-02-27 16:00:00,18.44,47.55,0.323
2081,S03,2025-02-27 17:00:00,17.18,49.32,3.747
2082,S03,2025-02-27 18:00:00,16.49,48.18,1.432
2083,S03,2025-02-27 19:00:00,21.82,37.67,0.506
2084,S03,2025-02-27 20:00:00,30.2,41.37,0.62
2085,S03,2025-02-27 21:00:00,23.97,33.98,0.714
2086,S03,2025-02-27 22:00:00,19.84,38.11,0.171
2087,S03,2025-02-27 23:00:00,24.64,50.96,0.321
2088,S03,2025-02-28 00:00:00,19.27,43.07,1.249
2089,S03,2025-02-28 01:00:00,20.84C,43.44,0.735
2090,S03,2025-02-28 02:00:00,19.12,55.32,0.748
2091,S03,2025-02-28 03:00:00,16.74,39.62,1.181
2092,S03,2025-02-28 04:00:00,19.19C,45.18,0.834
2093,S03,2025-02-28 05:00:00,23.08,31.04,2.103
2094,S03,2025-02-28 06:00:00,22.0,53.81,1.544
2095,S03,2025-02-28 07:00:00,24.91,43.36,1.193
2096,S03,2025-02-28 08:00:00,18.18,52.66,1.893
2097,S03,2025-02-28 09:00:00,24.7,52.43,0.794
2098,S03,2025-02-28 10:00:00,21.89,44.67,0.536
2099,S03,2025-02-28 11:00:00,22.44,50.36,0.129
2100,S03,2025-02-28 12:00:00,25.76,31.25,2.684
2101,S03,2025-02-28 13:00:00,21.78,39.96,0.529
2102,S03,2025-02-28 14:00:00,23.1,26.86,0.635
2103,S03,2025-02-28 15:00:00,24.41,54.43,1.541
2104,S03,2025-02-28 16:00:00,24.59,,3.931
2105,S03,2025-02-28 17:00:00,25.24,58.7,0.111
2106,S03,2025-02-28 18:00:00,26.83,58.0,1.2
2107,S03,2025-02-28 19:00:00,24.7,60.1,1.434
2108,S03,2025-02-28 20:00:00,21.95,43.33,1.203
2109,S03,2025-02-28 21:00:00,30.77,30.92,0.179
2110,S03,2025-02-28 22:00:00,23.49,41.33,2.531
2111,S03,2025-02-28 23:00:00,24.87,65.18,0.486
2112,S03,2025-03-01 00:00:00,18.05,50.5,0.475
2113,S03,2025-03-01 01:00:00,13.9,56.46,0.735
2114,S03,2025-03-01 02:00:00,18.26,52.61,1.532
2115,S03,2025-03-01 03:00:00,20.94,50.84,0.283
2116,S03,2025-03-01 04:00:00,22.49,42.12,1.557
2117,S03,2025-03-01 05:00:00,21.14,34.43,2.009
2118,S03,2025-03-01 06:00:00,23.59,53.74,0.418
2119,S03,2025-03-01 07:00:00,24.33,36.47,3.279
2120,S03,2025-03-01 08:00:00,24.47,61.1,1.347
2121,S03,2025-03-01 09:00:00,21.67,50.6,0.524
2122,S03,2025-03-01 10:00:00,22.06C,51.7,0.295
2123,S03,2025-03-01 11:00:00,21.32,45.46,3.597
2124,S03,2025-03-01 12:00:00,19.49,28.85,0.952
2125,S03,2025-03-01 13:00:00,26.54,36.76,0.511
2126,S03,2025-03-01 14:00:00,18.69,54.39,0.216
2127,S03,2025-03-01 15:00:00,22.35,33.13,0.048
2128,S03,2025-03-01 16:00:00,23.4,33.61,0.205
2129,S03,2025-03-01 17:00:00,16.45,59.61,1.281
2130,S03,2025-03-01 18:00:00,25.25,25.05,0.229
2131,S03,2025-03-01 19:00:00,22.12,44.42,2.449
2132,S03,2025-03-01 20:00:00,23.99,48.71,0.654
2133,S03,2025-03-01 21:00:00,22.48,64.21,0.476
2134,S03,2025-03-01 22:00:00,19.02,55.52,1.031
2135,S03,2025-03-01 23:00:00,24.36,49.53,0.384
2136,S03,2025-03-02 00:00:00,20.64,28.31,1.162
2137,S03,2025-03-02 01:00:00,23.47,42.63,0.783
2138,S03,2025-03-02 02:00:00,22.05,28.69,0.49
2139,S03,2025-03-02 03:00:00,15.73,47.85,6.164
2140,S03,2025-03-02 04:00:00,24.23C,31.81,1.766
2141,S03,2025-03-02 05:00:00,23.46,54.87,0.663
2142,S03,2025-03-02 06:00:00,23.53,51.39,0.57
2143,S03,2025-03-02 07:00:00,22.83,39.99,0.963
2144,S03,2025-03-02 08:00:00,19.41,49.29,0.209
2145,S03,2025-03-02 09:00:00,23.28C,47.35,0.995
2146,S03,2025-03-02 10:00:00,20.74C,46.31,2.608
2147,S03,2025-03-02 11:00:00,30.62,45.35,1.35
2148,S03,2025-03-02 12:00:00,21.42,52.37,0.871
2149,S03,2025-03-02 13:00:00,18.95,45.95,0.383
2150,S03,2025-03-02 14:00:00,21.41,41.65,3.068
2151,S03,2025-03-02 15:00:00,26.9,,0.162
2152,S03,2025-03-02 16:00:00,21.02,38.51,1.046
2153,S03,2025-03-02 17:00:00,15.55,57.12,1.353
2154,S03,2025-03-02 18:00:00,27.44,53.23,2.805
2155,S03,2025-03-02 19:00:00,24.16,25.41,1.592
2156,S03,2025-03-02 20:00:00,21.84C,42.47,1.12
2157,S03,2025-03-02 21:00:00,25.62C,44.04,2.444
2158,S03,2025-03-02 22:00:00,20.86,44.58,0.468
2159,S03,2025-03-02 23:00:00,20.26,50.0,0.949
2160,S04,2025-02-01 00:00:00,23.19C,58.09,0.529
2161,S04,2025-02-01 01:00:00,18.93,59.59,0.6
2162,S04,2025-02-01 02:00:00,22.22,26.46,0.383
2163,S04,2025-02-01 03:00:00,20.82,53.78,0.81
2164,S04,2025-02-01 04:00:00,23.43,27.04,0.523
2165,S04,2025-02-01 05:00:00,21.41,55.37,2.714
2166,S04,2025-02-01 06:00:00,15.08,49.55,0.691
2167,S04,2025-02-01 07:00:00,23.42,,2.951
2168,S04,2025-02-01 08:00:00,20.11,40.53,1.275
2169,S04,2025-02-01 09:00:00,24.33,40.53,0.712
2170,S04,2025-02-01 10:00:00,22.17,57.04,1.294
2171,S04,2025-02-01 11:00:00,26.25,39.71,1.257
2172,S04,2025-02-01 12:00:00,21.19,41.21,2.127
2173,S04,2025-02-01 13:00:00,16.11,49.16,0.509
2174,S04,2025-02-01 14:00:00,21.47,61.18,0.762
2175,S04,2025-02-01 15:00:00,24.12,39.56,2.765
2176,S04,2025-02-01 16:00:00,21.7,47.88,0.494
2177,S04,2025-02-01 17:00:00,21.47,38.14,0.478
2178,S04,2025-02-01 18:00:00,27.45,,2.662
2179,S04,2025-02-01 19:00:00,22.72,33.95,0.676
2180,S04,2025-02-01 20:00:00,26.49,48.94,0.92
2181,S04,2025-02-01 21:00:00,23.92,49.12,1.59
2182,S04,2025-02-01 22:00:00,19.29,,0.771
2183,S04,2025-02-01 23:00:00,20.95,56.34,0.607
2184,S04,2025-02-02 00:00:00,19.38,63.37,3.407
2185,S04,2025-02-02 01:00:00,21.4,45.31,1.081
2186,S04,2025-02-02 02:00:00,18.19,48.44,0.693
2187,S04,2025-02-02 03:00:00,16.53,47.1,0.242
2188,S04,2025-02-02 04:00:00,17.88,56.66,0.871
2189,S04,2025-02-02 05:00:00,19.5,,0.759
2190,S04,2025-02-02 06:00:00,18.57C,46.02,1.298
2191,S04,2025-02-02 07:00:00,19.62,,0.985
2192,S04,2025-02-02 08:00:00,27.11,37.9,0.532
2193,S04,2025-02-02 09:00:00,22.51,42.62,0.672
2194,S04,2025-02-02 10:00:00,19.36,45.36,2.726
2195,S04,2025-02-02 11:00:00,21.94,61.49,0.602
2196,S04,2025-02-02 12:00:00,26.85,53.63,1.47
2197,S04,2025-02-02 13:00:00,24.21,24.48,1.131
2198,S04,2025-02-02 14:00:00,22.11,40.14,1.462
2199,S04,2025-02-02 15:00:00,18.5,57.08,1.561
2200,S04,2025-02-02 16:00:00,17.61,,0.475
2201,S04,2025-02-02 17:00:00,21.84,,1.423
2202,S04,2025-02-02 18:00:00,22.69,,0.808
2203,S04,2025-02-02 19:00:00,18.29,60.47,0.422
2204,S04,2025-02-02 20:00:00,19.3,38.27,0.768
2205,S04,2025-02-02 21:00:00,23.33,41.19,0.72
2206,S04,2025-02-02 22:00:00,16.95,,0.678
2207,S04,2025-02-02 23:00:00,18.58,35.18,0.376
2208,S04,2025-02-03 00:00:00,20.15,55.48,0.677
2209,S04,2025-02-03 01:00:00,22.14,46.96,1.86
2210,S04,2025-02-03 02:00:00,21.56,47.06,1.692
2211,S04,2025-02-03 03:00:00,23.75,38.61,2.338
2212,S04,2025-02-03 04:00:00,25.64C,55.34,0.893
2213,S04,2025-02-03 05:00:00,23.75,41.77,0.217
2214,S04,2025-02-03 06:00:00,20.41,37.37,1.327
2215,S04,2025-02-03 07:00:00,27.75,43.47,0.878
2216,S04,2025-02-03 08:00:00,26.57,32.24,0.541
2217,S04,2025-02-03 09:00:00,24.49,39.52,0.499
2218,S04,2025-02-03 10:00:00,19.38,67.48,0.229
2219,S04,2025-02-03 11:00:00,23.18,37.39,0.425
2220,S04,2025-02-03 12:00:00,15.84,36.33,1.998
2221,S04,2025-02-03 13:00:00,21.28C,45.19,0.38
2222,S04,2025-02-03 14:00:00,14.96,48.19,0.657
2223,S04,2025-02-03 15:00:00,21.32,49.12,0.46
2224,S04,2025-02-03 16:00:00,25.81,47.45,1.826
2225,S04,2025-02-03 17:00:00,22.94,28.82,1.87
2226,S04,2025-02-03 18:00:00,27.88,40.49,0.558
2227,S04,2025-02-03 19:00:00,23.19,23.5,1.987
2228,S04,2025-02-03 20:00:00,23.65,51.9,1.573
2229,S04,2025-02-03 21:00:00,22.59C,49.07,0.366
2230,S04,2025-02-03 22:00:00,25.24,53.11,0.189
2231,S04,2025-02-03 23:00:00,23.7,30.0,1.721
2232,S04,2025-02-04 00:00:00,23.96,,0.403
2233,S04,2025-02-04 01:00:00,25.34,45.71,0.571
2234,S04,2025-02-04 02:00:00,21.78,35.27,0.281
2235,S04,2025-02-04 03:00:00,17.43,33.42,3.719
2236,S04,2025-02-04 04:00:00,22.64,36.87,1.415
2237,S04,2025-02-04 05:00:00,25.18,29.93,1.557
2238,S04,2025-02-04 06:00:00,23.22,26.98,0.554
2239,S04,2025-02-04 07:00:00,22.29,48.39,0.782
2240,S04,2025-02-04 08:00:00,24.39,47.85,2.52
2241,S04,2025-02-04 09:00:00,25.68,52.33,3.329
2242,S04,2025-02-04 10:00:00,14.03,47.9,1.263
2243,S04,2025-02-04 11:00:00,26.58,45.76,0.208
2244,S04,2025-02-04 12:00:00,24.5,49.17,0.782
2245,S04,2025-02-04 13:00:00,23.77,41.87,1.786
2246,S04,2025-02-04 14:00:00,20.81,45.97,0.443
2247,S04,2025-02-04 15:00:00,23.3,43.17,1.009
2248,S04,2025-02-04 16:00:00,24.6,22.67,0.273
2249,S04,2025-02-04 17:00:00,18.47,48.5,1.235
2250,S04,2025-02-04 18:00:00,25.32C,61.63,2.455
2251,S04,2025-02-04 19:00:00,23.44,59.79,3.412
2252,S04,2025-02-04 20:00:00,27.78,42.66,3.657
2253,S04,2025-02-04 21:00:00,25.56,48.3,0.615
2254,S04,2025-02-04 22:00:00,23.15,46.96,1.015
2255,S04,2025-02-04 23:00:00,23.99,61.86,2.836
2256,S04,2025-02-05 00:00:00,22.31,61.2,1.243
2257,S04,2025-02-05 01:00:00,20.97,37.45,1.522
2258,S04,2025-02-05 02:00:00,22.32,37.34,1.018
2259,S04,2025-02-05 03:00:00,18.69,40.4,1.895
2260,S04,2025-02-05 04:00:00,17.23,39.11,0.473
2261,S04,2025-02-05 05:00:00,19.41,59.98,1.133
2262,S04,2025-02-05 06:00:00,16.99,26.18,0.152
2263,S04,2025-02-05 07:00:00,19.1,34.0,1.171
2264,S04,2025-02-05 08:00:00,22.64,31.09,0.405
2265,S04,2025-02-05 09:00:00,16.83,38.34,0.952
2266,S04,2025-02-05 10:00:00,18.19,51.01,1.342
2267,S04,2025-02-05 11:00:00,24.24,34.33,
2268,S04,2025-02-05 12:00:00,20.59,52.75,0.142
2269,S04,2025-02-05 13:00:00,22.3,61.13,1.008
2270,S04,2025-02-05 14:00:00,18.77,46.6,0.493
2271,S04,2025-02-05 15:00:00,19.5,56.76,2.035
2272,S04,2025-02-05 16:00:00,21.87,42.74,1.219
2273,S04,2025-02-05 17:00:00,27.83,48.45,0.267
2274,S04,2025-02-05 18:00:00,24.41,42.28,0.136
2275,S04,2025-02-05 19:00:00,18.21,55.86,2.58
2276,S04,2025-02-05 20:00:00,24.72,48.26,2.251
2277,S04,2025-02-05 21:00:00,26.3,51.47,1.858
2278,S04,2025-02-05 22:00:00,25.75C,53.76,0.404
2279,S04,2025-02-05 23:00:00,20.16,55.13,1.679
2280,S04,2025-02-06 00:00:00,20.18,35.64,0.624
2281,S04,2025-02-06 01:00:00,26.9,47.67,1.074
2282,S04,2025-02-06 02:00:00,17.88,37.97,0.628
2283,S04,2025-02-06 03:00:00,21.83,41.18,2.592
2284,S04,2025-02-06 04:00:00,18.73,44.96,0.801
2285,S04,2025-02-06 05:00:00,17.32C,,1.399
2286,S04,2025-02-06 06:00:00,19.99,44.8,1.196
2287,S04,2025-02-06 07:00:00,24.52,42.77,0.676
2288,S04,2025-02-06 08:00:00,25.06C,57.8,0.679
2289,S04,2025-02-06 09:00:00,19.09,49.55,0.862
2290,S04,2025-02-06 10:00:00,20.46C,24.29,0.913
2291,S04,2025-02-06 11:00:00,19.37,48.92,1.686
2292,S04,2025-02-06 12:00:00,15.95,,1.34
2293,S04,2025-02-06 13:00:00,24.15,51.5,2.471
2294,S04,2025-02-06 14:00:00,27.16,52.56,2.09
2295,S04,2025-02-06 15:00:00,27.14,61.47,0.476
2296,S04,2025-02-06 16:00:00,21.39,41.61,1.374
2297,S04,2025-02-06 17:00:00,26.92,53.58,1.658
2298,S04,2025-02-06 18:00:00,26.36C,43.41,1.88
2299,S04,2025-02-06 19:00:00,22.23,38.48,1.687
2300,S04,2025-02-06 20:00:00,23.38,29.86,2.069
2301,S04,2025-02-06 21:00:00,22.44C,47.78,1.973
2302,S04,2025-02-06 22:00:00,24.41,59.29,1.908
2303,S04,2025-02-06 23:00:00,29.29,43.0,0.944
2304,S04,2025-02-07 00:00:00,17.62,55.5,0.812
2305,S04,2025-02-07 01:00:00,16.97,45.91,0.945
2306,S04,2025-02-07 02:00:00,23.32,53.12,1.265
2307,S04,2025-02-07 03:00:00,21.03,43.54,0.62
2308,S04,2025-02-07 04:00:00,15.34,50.49,0.651
2309,S04,2025-02-07 05:00:00,18.12,,0.134
2310,S04,2025-02-07 06:00:00,18.83,52.29,2.075
2311,S04,2025-02-07 07:00:00,19.64,63.48,1.74
2312,S04,2025-02-07 08:00:00,22.58,55.75,1.16
2313,S04,2025-02-07 09:00:00,24.75,39.9,2.32
2314,S04,2025-02-07 10:00:00,21.43,,1.217
2315,S04,2025-02-07 11:00:00,22.52C,47.08,0.587
2316,S04,2025-02-07 12:00:00,19.99,34.08,
2317,S04,2025-02-07 13:00:00,25.44,43.95,1.368
2318,S04,2025-02-07 14:00:00,26.56,54.9,4.695
2319,S04,2025-02-07 15:00:00,21.89,23.04,
2320,S04,2025-02-07 16:00:00,20.61,42.58,0.149
2321,S04,2025-02-07 17:00:00,29.19,43.56,0.33
2322,S04,2025-02-07 18:00:00,25.91,52.34,0.227
2323,S04,2025-02-07 19:00:00,20.6,49.17,1.817
2324,S04,2025-02-07 20:00:00,18.36,61.76,0.307
2325,S04,2025-02-07 21:00:00,22.7C,49.48,1.098
2326,S04,2025-02-07 22:00:00,27.33,52.06,0.203
2327,S04,2025-02-07 23:00:00,22.25,25.5,1.191
2328,S04,2025-02-08 00:00:00,19.7,45.14,0.749
2329,S04,2025-02-08 01:00:00,19.11,42.06,1.818
2330,S04,2025-02-08 02:00:00,22.69,44.7,1.989
2331,S04,2025-02-08 03:00:00,25.08,55.38,1.971
2332,S04,2025-02-08 04:00:00,17.26C,33.2,1.089
2333,S04,2025-02-08 05:00:00,20.33,19.99,1.376
2334,S04,2025-02-08 06:00:00,20.75,63.12,1.927
2335,S04,2025-02-08 07:00:00,19.63,43.55,0.202
2336,S04,2025-02-08 08:00:00,18.06,41.38,1.694
2337,S04,2025-02-08 09:00:00,24.26,59.2,
2338,S04,2025-02-08 10:00:00,22.42,53.16,1.593
2339,S04,2025-02-08 11:00:00,24.26C,47.19,0.68
2340,S04,2025-02-08 12:00:00,26.8,48.33,0.784
2341,S04,2025-02-08 13:00:00,21.31,52.52,2.837
2342,S04,2025-02-08 14:00:00,24.18,36.35,0.274
2343,S04,2025-02-08 15:00:00,21.49,46.48,1.89
2344,S04,2025-02-08 16:00:00,22.59,65.64,0.582
2345,S04,2025-02-08 17:00:00,24.01,51.01,1.284
2346,S04,2025-02-08 18:00:00,22.67,,1.242
2347,S04,2025-02-08 19:00:00,18.78,65.18,0.756
2348,S04,2025-02-08 20:00:00,27.99,47.91,0.857
2349,S04,2025-02-08 21:00:00,24.06,61.67,0.188
2350,S04,2025-02-08 22:00:00,20.32,48.87,1.053
2351,S04,2025-02-08 23:00:00,17.28,43.57,1.086
2352,S04,2025-02-09 00:00:00,20.39,49.58,0.546
2353,S04,2025-02-09 01:00:00,22.58,48.61,2.055
2354,S04,2025-02-09 02:00:00,23.8,32.09,0.125
2355,S04,2025-02-09 03:00:00,24.27,65.94,1.429
2356,S04,2025-02-09 04:00:00,19.92,50.82,1.014
2357,S04,2025-02-09 05:00:00,23.15,67.21,1.279
2358,S04,2025-02-09 06:00:00,16.73,38.45,1.247
2359,S04,2025-02-09 07:00:00,21.97,42.01,2.85
2360,S04,2025-02-09 08:00:00,24.42,33.38,1.193
2361,S04,2025-02-09 09:00:00,19.98,44.03,1.261
2362,S04,2025-02-09 10:00:00,21.48,51.98,0.513
2363,S04,2025-02-09 11:00:00,22.44,66.21,0.674
2364,S04,2025-02-09 12:00:00,22.68,41.25,1.391
2365,S04,2025-02-09 13:00:00,26.89,42.48,2.228
2366,S04,2025-02-09 14:00:00,19.32C,55.36,1.674
2367,S04,2025-02-09 15:00:00,26.74,50.74,3.664
2368,S04,2025-02-09 16:00:00,19.12,39.21,1.005
2369,S04,2025-02-09 17:00:00,21.01,41.16,1.074
2370,S04,2025-02-09 18:00:00,20.84,39.11,1.093
2371,S04,2025-02-09 19:00:00,23.06,57.57,1.046
2372,S04,2025-02-09 20:00:00,21.98,40.01,0.14
2373,S04,2025-02-09 21:00:00,25.07,42.35,1.604
2374,S04,2025-02-09 22:00:00,23.8,57.17,
2375,S04,2025-02-09 23:00:00,30.53,,3.589
2376,S04,2025-02-10 00:00:00,21.63,55.87,0.415
2377,S04,2025-02-10 01:00:00,19.86C,31.6,1.223
2378,S04,2025-02-10 02:00:00,21.89,39.26,0.413
2379,S04,2025-02-10 03:00:00,22.71,59.21,0.455
2380,S04,2025-02-10 04:00:00,20.5,51.54,0.284
2381,S04,2025-02-10 05:00:00,17.87,36.58,0.455
2382,S04,2025-02-10 06:00:00,18.95,34.0,0.673
2383,S04,2025-02-10 07:00:00,22.05,29.37,1.038
2384,S04,2025-02-10 08:00:00,24.17,48.86,1.286
2385,S04,2025-02-10 09:00:00,23.27,42.99,0.42
2386,S04,2025-02-10 10:00:00,21.71,48.47,1.197
2387,S04,2025-02-10 11:00:00,23.81C,44.67,1.58
2388,S04,2025-02-10 12:00:00,20.79,72.93,1.09
2389,S04,2025-02-10 13:00:00,23.2,57.8,0.493
2390,S04,2025-02-10 14:00:00,26.84,30.35,1.668
2391,S04,2025-02-10 15:00:00,26.07,48.0,0.718
2392,S04,2025-02-10 16:00:00,26.94,33.26,0.564
2393,S04,2025-02-10 17:00:00,21.91,47.64,2.065
2394,S04,2025-02-10 18:00:00,23.78,42.58,3.836
2395,S04,2025-02-10 19:00:00,20.29,47.76,3.766
2396,S04,2025-02-10 20:00:00,26.22,42.04,4.252
2397,S04,2025-02-10 21:00:00,22.34,24.72,1.418
2398,S04,2025-02-10 22:00:00,19.8,51.38,1.072
2399,S04,2025-02-10 23:00:00,22.42,,0.967
2400,S04,2025-02-11 00:00:00,21.22,36.21,1.301
2401,S04,2025-02-11 01:00:00,13.98,38.0,1.006
2402,S04,2025-02-11 02:00:00,16.51,47.01,2.289
2403,S04,2025-02-11 03:00:00,23.87,,1.1
2404,S04,2025-02-11 04:00:00,21.35,43.71,3.5
2405,S04,2025-02-11 05:00:00,21.07,46.06,0.233
2406,S04,2025-02-11 06:00:00,16.53,64.45,2.943
2407,S04,2025-02-11 07:00:00,26.26,38.79,0.138
2408,S04,2025-02-11 08:00:00,24.74,47.92,0.793
2409,S04,2025-02-11 09:00:00,23.91,51.9,1.479
2410,S04,2025-02-11 10:00:00,18.62,43.62,0.441
2411,S04,2025-02-11 11:00:00,23.84,47.32,3.708
2412,S04,2025-02-11 12:00:00,25.69,55.04,1.584
2413,S04,2025-02-11 13:00:00,21.42,38.9,0.248
2414,S04,2025-02-11 14:00:00,21.81C,16.85,0.822
2415,S04,2025-02-11 15:00:00,21.28,42.57,2.418
2416,S04,2025-02-11 16:00:00,24.65,48.37,3.073
2417,S04,2025-02-11 17:00:00,22.29,50.5,0.384
2418,S04,2025-02-11 18:00:00,22.2,50.36,0.58
2419,S04,2025-02-11 19:00:00,18.94,57.09,0.916
2420,S04,2025-02-11 20:00:00,18.46,46.15,1.034
2421,S04,2025-02-11 21:00:00,26.41,39.55,0.858
2422,S04,2025-02-11 22:00:00,28.47,34.25,2.112
2423,S04,2025-02-11 23:00:00,26.49,32.43,0.423
2424,S04,2025-02-12 00:00:00,24.7C,54.9,0.548
2425,S04,2025-02-12 01:00:00,18.98,39.34,1.029
2426,S04,2025-02-12 02:00:00,20.6,37.29,1.495
2427,S04,2025-02-12 03:00:00,22.01,60.17,0.919
2428,S04,2025-02-12 04:00:00,20.55,32.23,0.698
2429,S04,2025-02-12 05:00:00,26.2,53.85,1.245
2430,S04,2025-02-12 06:00:00,17.36,35.26,2.224
2431,S04,2025-02-12 07:00:00,19.77,40.02,0.303
2432,S04,2025-02-12 08:00:00,20.59,,0.768
2433,S04,2025-02-12 09:00:00,19.67,48.99,0.605
2434,S04,2025-02-12 10:00:00,24.47C,41.61,3.601
2435,S04,2025-02-12 11:00:00,16.1,54.43,1.588
2436,S04,2025-02-12 12:00:00,25.65C,39.03,0.408
2437,S04,2025-02-12 13:00:00,25.1,63.78,0.438
2438,S04,2025-02-12 14:00:00,23.49,41.31,0.822
2439,S04,2025-02-12 15:00:00,26.88,27.01,1.364
2440,S04,2025-02-12 16:00:00,29.89,35.44,2.506
2441,S04,2025-02-12 17:00:00,23.54C,35.59,0.512
2442,S04,2025-02-12 18:00:00,25.34,47.94,1.438
2443,S04,2025-02-12 19:00:00,24.48,31.34,0.958
2444,S04,2025-02-12 20:00:00,25.02,56.69,0.799
2445,S04,2025-02-12 21:00:00,22.09,35.95,0.307
2446,S04,2025-02-12 22:00:00,21.6,39.96,1.979
2447,S04,2025-02-12 23:00:00,25.74,55.76,0.435
2448,S04,2025-02-13 00:00:00,18.9,23.73,1.431
2449,S04,2025-02-13 01:00:00,23.41,66.23,2.01
2450,S04,2025-02-13 02:00:00,23.16,36.25,2.499
2451,S04,2025-02-13 03:00:00,19.59,25.67,2.422
2452,S04,2025-02-13 04:00:00,22.17,60.17,1.126
2453,S04,2025-02-13 05:00:00,21.47,42.87,0.467
2454,S04,2025-02-13 06:00:00,20.97,27.06,1.692
2455,S04,2025-02-13 07:00:00,24.94,51.32,0.49
2456,S04,2025-02-13 08:00:00,21.81,61.33,1.864
2457,S04,2025-02-13 09:00:00,22.54C,61.37,1.463
2458,S04,2025-02-13 10:00:00,16.18,51.11,1.695
2459,S04,2025-02-13 11:00:00,23.94,35.04,0.925
2460,S04,2025-02-13 12:00:00,17.98,39.64,0.917
